Date,Minimum temperature (°C),Maximum temperature (°C),Rainfall (mm),Evaporation (mm),Sunshine (hours),Direction of maximum wind gust ,Speed of maximum wind gust (km/h),Time of maximum wind gust,9am Temperature (°C),9am relative humidity (%),9am cloud amount (oktas),9am wind direction,9am wind speed (km/h),9am MSL pressure (hPa),3pm Temperature (°C),3pm relative humidity (%),3pm cloud amount (oktas),3pm wind direction,3pm wind speed (km/h),3pm MSL pressure (hPa)
2021-02-1,22.5,29.7,1.4,,11.8,E,31.0,13:46,25.8,61.0,5,E,9,1013.7,28.5,50.0,3,E,15,1010.3
2021-02-2,21.4,25.7,19.8,,0.0,W,20.0,09:07,21.7,94.0,8,W,11,1009.3,23.1,88.0,8,NE,2,1007.6
2021-02-3,20.4,29.1,44.6,,8.6,ESE,33.0,12:14,25.5,65.0,7,ESE,13,1011.1,27.9,47.0,7,ESE,15,1009.9
2021-02-4,19.7,30.0,0.2,,12.3,E,24.0,14:38,26.9,58.0,2,SE,7,1012.6,28.8,51.0,1,E,13,1010.1
2021-02-5,21.0,29.7,0.2,,9.2,NE,24.0,13:40,26.6,63.0,5,ESE,7,1012.1,28.3,57.0,7,ENE,11,1009.0
2021-02-6,21.0,31.1,0.0,,12.0,ENE,20.0,13:40,26.6,62.0,3,SSE,4,1009.0,30.0,53.0,3,NE,9,1004.6
2021-02-7,23.0,35.2,0.0,,8.7,ENE,20.0,16:12,27.6,65.0,7,S,4,1006.1,31.5,53.0,7,ENE,11,1001.3
2021-02-8,23.5,29.6,0.6,,7.8,E,37.0,16:57,27.6,54.0,6,SE,17,1009.4,27.3,55.0,4,ESE,13,1008.0
2021-02-9,21.8,29.1,0.0,,11.0,SE,37.0,17:13,26.5,47.0,3,SE,9,1013.7,28.2,46.0,5,E,15,1010.6
2021-02-10,18.8,28.5,0.0,,8.9,E,35.0,18:07,25.2,51.0,6,S,9,1014.1,26.8,45.0,4,E,13,1010.7
2021-02-11,19.9,27.6,0.0,,8.3,ENE,22.0,16:59,25.1,54.0,3,S,6,1014.8,26.3,55.0,3,ENE,9,1012.0
2021-02-12,20.7,30.1,0.0,,8.9,NNE,22.0,17:01,25.2,61.0,7,SSW,2,1014.2,28.1,51.0,4,NE,11,1010.7
2021-02-13,21.7,30.7,0.0,,9.7,NNE,28.0,16:50,26.5,60.0,6,NNW,4,1010.8,28.7,58.0,6,NNE,11,1006.6
2021-02-14,21.8,30.2,1.6,,3.0,SE,33.0,17:22,24.3,81.0,8,SSW,4,1008.8,28.9,53.0,6,SSE,9,1006.9
2021-02-15,20.7,29.2,0.2,,11.6,ENE,33.0,15:05,25.9,56.0,2,SSE,7,1013.0,28.3,51.0,1,E,15,1011.1
2021-02-16,20.7,28.9,0.0,,7.9,ESE,31.0,15:56,26.1,57.0,6,SSE,9,1014.5,28.6,51.0,7,SSE,7,1012.2
2021-02-17,19.5,28.6,5.4,,10.3,E,48.0,13:24,25.0,63.0,7,SSE,9,1016.6,26.6,59.0,5,SE,19,1014.5
2021-02-18,19.9,27.4,16.6,,2.9,SE,33.0,12:58,21.1,90.0,7,SE,4,1016.9,26.9,62.0,5,ESE,15,1014.6
2021-02-19,20.8,29.0,12.2,,7.2,ESE,20.0,15:48,23.6,87.0,7,SW,2,1015.2,26.1,76.0,7,E,9,1011.7
2021-02-20,22.2,29.6,0.4,,2.8,SSE,19.0,09:30,25.6,66.0,7,SSW,7,1012.4,28.4,56.0,7,SE,4,1008.0
2021-02-21,22.3,33.7,1.2,,10.4,W,28.0,11:14,28.2,57.0,2,W,11,1005.5,32.5,39.0,3,E,9,1000.8
2021-02-22,22.1,33.6,0.0,,11.9,ENE,37.0,23:15,28.8,62.0,1,SW,4,1005.4,31.0,58.0,1,NNE,7,1003.1
2021-02-23,23.3,32.1,8.2,,10.7,S,33.0,18:17,28.4,64.0,4,NW,4,1009.9,31.4,39.0,3,NNE,11,1006.7
2021-02-24,20.9,29.8,10.6,,7.2,E,26.0,14:10,24.8,78.0,7,ENE,7,1014.6,29.0,58.0,3,NE,9,1011.9
2021-02-25,22.2,28.7,16.8,,5.7,NNE,22.0,08:29,22.9,92.0,7, ,Calm,1013.9,28.2,65.0,6,ENE,11,1010.3
2021-02-26,22.5,31.8,0.2,,11.9,NNE,20.0,17:00,27.6,62.0,1,WNW,4,1011.4,30.4,54.0,1,NNE,9,1008.4
2021-02-27,23.2,30.8,0.0,,4.9,NE,19.0,13:30,28.0,63.0,7,ENE,2,1012.5,28.7,63.0,7,NE,7,1010.3
2021-02-28,24.1,31.4,4.0,,6.2,NE,20.0,13:35,27.3,71.0,7,WNW,2,1012.3,29.2,58.0,7,NNE,9,1009.4
2021-03-1,24.1,29.6,0.0,,0.2,ENE,11.0,15:46,26.3,75.0,8,WSW,4,1010.7,29.1,60.0,8,NE,6,1008.4
2021-03-2,22.1,33.2,0.0,,10.8,S,33.0,17:32,27.9,64.0,3,W,6,1009.7,31.4,54.0,3,NE,9,1006.1
2021-03-3,22.5,26.5,6.2,,3.1,ESE,28.0,15:02,24.4,78.0,8,ESE,6,1012.1,24.9,66.0,7,ESE,11,1010.1
2021-03-4,20.1,26.7,0.6,,3.1,SE,33.0,11:09,21.8,79.0,8,SE,6,1013.2,25.7,57.0,5,ESE,13,1010.6
2021-03-5,18.0,30.8,0.0,,11.6,ENE,19.0,15:19,24.7,61.0,1,WSW,4,1009.0,30.3,50.0,2,NNE,6,1003.4
2021-03-6,20.9,28.5,0.0,,8.7,E,26.0,12:33,26.4,58.0,7,ESE,9,1009.9,25.8,56.0,7,E,15,1008.8
2021-03-7,21.1,28.4,0.0,,8.2,ENE,26.0,14:53,24.7,68.0,6, ,Calm,1015.9,26.9,60.0,1,ENE,15,1012.7
2021-03-8,21.8,29.6,0.0,,8.8,NNE,30.0,14:37,27.3,58.0,4,NNW,9,1017.3,27.9,63.0,5,NNE,9,1012.8
2021-03-9,21.3,30.4,25.6,,7.9,NE,22.0,17:05,24.3,79.0,7,NW,4,1016.0,30.2,60.0,2,NE,6,1012.3
2021-03-10,20.8,30.6,0.0,,9.6,E,31.0,15:32,25.2,68.0,3,WSW,6,1018.4,29.8,54.0,3,E,13,1015.6
2021-03-11,22.3,28.5,0.0,,1.5,WNW,26.0,11:17,25.9,71.0,7, ,Calm,1020.2,23.0,85.0,8,E,6,1018.5
2021-03-12,20.6,28.0,0.8,,7.9,E,24.0,15:39,25.4,70.0,3,WSW,2,1019.7,26.0,66.0,7,NE,9,1017.1
2021-03-13,21.4,29.4,0.4,,8.3,ENE,24.0,12:24,26.0,71.0,7,NE,4,1017.6,27.8,63.0,2,ENE,11,1014.5
2021-03-14,21.5,30.8,0.2,,10.8,ENE,28.0,12:34,26.4,66.0,2,NW,2,1014.6,29.3,54.0,2,NE,13,1010.8
2021-03-15,22.5,23.0,6.6,,0.0,SSW,19.0,15:07,22.6,87.0,7,SSW,4,1015.9,21.3,84.0,8,SSW,4,1015.7
2021-03-16,19.1,25.4,12.4,,0.0,SE,30.0,11:53,22.4,74.0,8,SSE,4,1020.2,21.5,79.0,8,SSE,6,1018.8
2021-03-17,18.9,22.3,11.6,,0.0,ESE,19.0,16:58,19.7,91.0,8, ,Calm,1019.2,20.8,86.0,8,E,6,1016.7
2021-03-18,19.4,27.8,15.4,,2.6,E,22.0,17:00,22.1,83.0,7,WSW,4,1017.0,27.1,60.0,7,E,7,1014.2
2021-03-19,20.7,28.7,0.0,,6.1,NE,19.0,16:49,25.0,68.0,6,WSW,4,1017.1,28.4,59.0,5,NNE,6,1014.2
2021-03-20,21.9,28.6,20.8,,1.2,E,24.0,18:47,23.6,87.0,8,E,9,1017.6,27.1,68.0,7,N,4,1014.7
2021-03-21,22.0,28.5,1.0,,2.4,ENE,26.0,12:53,24.6,81.0,7,NNW,2,1017.8,23.7,89.0,7,E,11,1015.7
2021-03-22,21.1,23.2,125.0,,0.0,ENE,20.0,04:47,22.0,91.0,8, ,Calm,1018.5,21.8,94.0,8,ESE,6,1014.8
2021-03-23,21.4,27.8,52.6,,0.0,N,28.0,15:36,23.2,95.0,7,NE,7,1010.9,24.9,88.0,8,NNE,9,1005.3
2021-03-24,21.4,30.9,21.4,,8.3,W,37.0,16:36,27.4,69.0,6,W,7,1004.3,30.3,48.0,2,W,15,1001.7
2021-03-25,16.7,31.1,0.0,,11.4,W,35.0,15:18,25.5,54.0,1,SW,4,1007.7,30.7,30.0,1,W,13,1004.7
2021-03-26,19.1,30.5,0.0,,11.0,ESE,22.0,14:12,25.6,44.0,0,SW,6,1013.3,27.8,46.0,2,ENE,11,1010.5
2021-03-27,20.4,29.8,0.0,,10.1,WNW,20.0,13:18,25.2,67.0,1,SW,4,1015.4,28.8,54.0,1,ENE,9,1011.7
2021-03-28,18.9,30.7,0.0,,9.2,WNW,20.0,13:54,25.4,55.0,1,WSW,6,1016.9,29.5,36.0,7,S,4,1013.2
2021-03-29,19.8,30.0,0.0,,10.0,ESE,24.0,14:58,25.2,61.0,2,SW,4,1017.9,27.0,55.0,1,E,11,1014.7
2021-03-30,19.9,26.3,0.0,,3.5,E,33.0,13:54,22.7,65.0,6,SE,9,1019.7,24.1,66.0,7,ESE,9,1017.9
2021-03-31,17.3,27.1,0.0,,9.4,ESE,28.0,17:14,22.9,56.0,2,SSW,6,1020.3,24.9,49.0,4,ESE,11,1017.8
2021-04-1,18.0,26.2,0.0,,5.7,SSE,31.0,15:09,23.6,57.0,6,SSW,7,1020.9,23.4,68.0,7,SSW,4,1018.8
2021-04-2,17.9,26.6,2.8,,8.8,E,41.0,14:46,23.7,59.0,2,SSE,11,1022.5,24.1,53.0,7,ESE,17,1021.0
2021-04-3,20.5,25.4,0.0,,1.2,ESE,33.0,14:10,22.6,70.0,7,SSE,7,1021.6,22.5,80.0,7,ESE,9,1019.0
2021-04-4,19.6,22.5,8.4,,0.0,ENE,20.0,13:58,20.7,92.0,8,WSW,2,1019.6,21.4,91.0,8,ESE,4,1016.4
2021-04-5,20.1,23.3,9.4,,0.0,SE,30.0,15:31,21.6,87.0,8,SSE,11,1016.4,23.0,87.0,8,SE,13,1013.3
2021-04-6,20.9,24.3,45.4,,0.9,E,37.0,05:21,22.1,94.0,8,S,6,1015.7,22.9,85.0,7,SSE,11,1013.1
2021-04-7,19.6,27.5,20.6,,6.5,SSE,30.0,11:07,22.4,86.0,7,SSW,9,1013.0,27.4,57.0,6,SE,13,1008.8
2021-04-8,19.2,28.1,0.0,,10.2,S,26.0,09:51,24.7,63.0,7,S,11,1008.8,26.7,59.0,1,S,6,1005.7
2021-04-9,18.3,30.6,0.0,,10.6,WNW,19.0,14:24,23.9,63.0,0,WSW,4,1009.3,30.3,45.0,2,W,6,1004.6
2021-04-10,17.7,33.0,0.0,,10.9,W,28.0,13:41,24.2,61.0,1,WSW,4,1008.7,32.7,30.0,1,WSW,7,1004.7
2021-04-11,18.3,29.2,0.0,,7.4,W,30.0,15:40,22.5,57.0,7,SW,4,1010.7,29.0,30.0,1,W,11,1008.3
2021-04-12,13.2,24.6,0.2,,10.0,SE,26.0,13:52,18.9,39.0,1,WSW,9,1018.0,23.6,49.0,1,ENE,9,1016.1
2021-04-13,14.7,24.9,0.0,,10.7,SE,20.0,10:55,21.4,52.0,1,SSW,6,1021.9,23.2,42.0,2,ESE,9,1018.9
2021-04-14,13.6,26.3,0.0,,10.8,NE,19.0,15:05,19.5,64.0,1,WSW,6,1020.7,25.4,47.0,1,NE,6,1016.7
2021-04-15,15.0,28.4,0.0,,10.9,NE,19.0,14:25,20.6,69.0,0,WSW,6,1017.6,26.6,49.0,1,NNE,7,1014.0
2021-04-16,17.1,30.5,0.0,,10.0,E,28.0,16:05,22.5,63.0,1,SW,2,1017.6,27.5,52.0,3,ENE,9,1015.2
2021-04-17,19.5,24.7,0.0,,0.7,SE,26.0,00:32,21.2,67.0,8,SW,6,1019.6,23.6,68.0,7,E,6,1016.3
2021-04-18,15.0,24.9,24.6,,8.5,ENE,19.0,16:40,19.5,63.0,2,SW,7,1018.6,23.8,49.0,2,SSE,7,1015.4
2021-04-19,14.4,26.5,0.2,,10.9,SSE,19.0,09:24,20.3,61.0,1,SW,6,1019.1,25.2,44.0,1,NNE,6,1015.7
2021-04-20,14.6,27.6,0.0,,10.7,NNE,19.0,16:43,20.3,69.0,0,WSW,6,1019.1,27.4,35.0,1,WNW,4,1014.4
2021-04-21,14.5,30.1,0.0,,10.9,W,31.0,15:59,22.4,62.0,0,WSW,6,1015.1,29.8,26.0,1,WSW,13,1010.3
2021-04-22,12.0,22.0,0.0,,1.0,W,24.0,22:08,16.7,62.0,7,SSW,6,1016.6,21.1,40.0,7,W,6,1012.5
2021-04-23,11.6,25.0,0.0,,10.9,WSW,17.0,11:33,18.7,35.0,1,SSW,7,1018.8,24.6,29.0,1,N,2,1016.1
2021-04-24,12.2,25.1,0.0,,10.7,NE,17.0,14:27,18.3,60.0,1,SSW,6,1022.5,23.8,49.0,1,ENE,7,1019.3
2021-04-25,13.7,26.6,0.0,,10.5,NE,17.0,14:59,19.8,70.0,1,SSW,4,1022.6,25.1,47.0,1,ENE,7,1019.2
2021-04-26,15.0,24.8,0.0,,9.7,ESE,20.0,20:55,20.2,70.0,1,SSW,6,1023.7,24.1,48.0,2,E,9,1020.8
2021-04-27,16.0,25.8,0.0,,7.8,ESE,24.0,15:45,20.7,66.0,3,SW,6,1025.6,23.6,52.0,1,E,9,1021.7
2021-04-28,15.7,24.6,0.0,,5.5,E,22.0,17:54,21.2,63.0,1,SSW,7,1024.2,22.6,58.0,7,SE,7,1021.3
2021-04-29,15.7,25.1,0.6,,8.5,E,28.0,14:56,19.6,69.0,6,SSW,4,1023.4,22.3,60.0,6,ESE,15,1020.8
2021-04-30,17.1,24.2,0.0,,1.7,ESE,33.0,13:31,21.5,70.0,7,SE,9,1025.0,19.8,85.0,8,ESE,7,1023.8
2021-05-1,16.7,22.3,6.2,,0.0,ENE,28.0,13:40,18.2,87.0,7,WSW,4,1026.8,20.7,83.0,7,ENE,7,1024.9
2021-05-2,17.1,23.1,12.0,,3.1,ESE,28.0,10:50,21.7,78.0,5,SSW,4,1025.5,22.6,64.0,7,ESE,7,1022.2
2021-05-3,16.6,25.5,2.4,,9.6,E,19.0,16:15,21.0,70.0,2,SW,6,1021.7,24.3,58.0,3,E,11,1017.6
2021-05-4,15.7,26.3,0.2,,9.2,SW,15.0,09:49,18.4,86.0,1,SW,6,1017.8,26.1,44.0,7,WSW,4,1013.2
2021-05-5,15.7,18.2,17.6,,2.3,WSW,30.0,08:41,16.5,84.0,7,SW,11,1013.3,17.3,88.0,6,WSW,6,1010.2
2021-05-6,12.5,23.7,18.8,,10.0,WNW,30.0,16:15,17.8,65.0,1,W,9,1009.8,23.5,53.0,3,W,11,1006.8
2021-05-7,12.9,25.6,0.0,,8.4,W,26.0,13:31,21.2,61.0,5,WSW,6,1011.5,24.2,52.0,7,WNW,7,1009.2
2021-05-8,15.9,27.0,0.0,,8.2,WSW,15.0,10:33,21.8,66.0,1,WSW,6,1015.3,24.4,60.0,7,ENE,6,1013.6
2021-05-9,16.7,26.6,0.0,,7.2,NNE,13.0,16:43,20.1,80.0,7,S,2,1019.0,26.1,57.0,3,NE,4,1014.9
2021-05-10,16.3,28.1,0.0,,8.5,SSW,11.0,09:18,19.2,83.0,7,SW,4,1018.1,27.1,56.0,2,NNE,6,1014.0
2021-05-11,15.6,27.8,0.0,,9.6,W,37.0,01:28,20.4,75.0,3,WSW,7,1018.6,26.9,47.0,1,ENE,4,1015.3
2021-05-12,17.9,26.1,7.8,,5.4,WSW,44.0,16:46,21.7,77.0,4,SSE,2,1018.1,23.3,77.0,7,E,6,1014.6
2021-05-13,16.4,24.1,24.8,,10.1,W,33.0,11:33,20.1,71.0,1,SW,9,1014.0,23.9,40.0,1,W,11,1010.8
2021-05-14,13.8,24.8,0.0,,10.2,W,20.0,12:13,18.6,52.0,0,WSW,9,1014.7,24.4,34.0,0,SSW,6,1011.8
2021-05-15,11.2,24.2,0.0,,10.1,W,30.0,20:11,17.9,55.0,1,SW,4,1015.9,23.7,36.0,1,NW,7,1012.5
2021-05-16,11.7,22.0,0.0,,10.1,WSW,19.0,02:29,15.9,43.0,0,SSW,6,1019.8,21.1,31.0,1,E,6,1018.1
2021-05-17,8.7,22.6,0.0,,10.2,WNW,26.0,10:50,15.4,58.0,0,WSW,4,1022.4,22.3,26.0,3,SW,9,1019.6
2021-05-18,11.4,23.3,0.0,,9.9,ESE,24.0,12:29,16.5,58.0,1,SW,9,1026.8,22.1,50.0,3,ESE,11,1024.5
2021-05-19,14.5,22.1,0.0,,3.2,ENE,28.0,12:03,17.6,69.0,7,SW,4,1027.7,20.5,66.0,7,ENE,4,1025.5
2021-05-20,13.0,24.0,0.0,,9.9,E,20.0,15:17,17.8,68.0,1,SW,7,1027.2,22.4,52.0,1,ESE,7,1023.9
2021-05-21,12.2,23.4,0.0,,9.8,E,30.0,13:04,17.3,68.0,1,SSW,7,1026.2,22.3,44.0,1,SE,11,1022.9
2021-05-22,14.0,24.0,0.0,,9.7,SSE,26.0,14:14,18.6,68.0,1,SSW,6,1023.4,22.3,52.0,1,ESE,11,1020.3
2021-05-23,14.0,24.4,0.0,,9.3,S,22.0,10:41,18.5,71.0,1,SW,6,1024.0,23.3,49.0,1,SE,7,1021.7
2021-05-24,13.7,24.0,0.0,,8.2,SSE,24.0,15:35,19.0,69.0,1,SW,6,1027.1,23.2,41.0,2,SSE,9,1024.2
2021-05-25,14.1,23.9,0.0,,8.9,SSE,17.0,11:58,18.0,70.0,1,WSW,7,1025.9,22.1,58.0,3,E,6,1022.1
2021-05-26,12.5,25.6,0.0,,9.8,WSW,19.0,14:08,17.5,77.0,0,SSW,4,1022.4,25.0,42.0,1,WNW,6,1017.5
2021-05-27,13.7,24.3,0.0,,7.7,ENE,20.0,16:31,20.7,57.0,4,S,9,1021.1,24.0,43.0,2,WNW,6,1018.3
2021-05-28,11.2,21.7,0.0,0.0,9.9,SSW,17.0,13:17,16.2,54.0,0,WSW,6,1021.9,21.3,39.0,1,WNW,7,1018.3
2021-05-29,11.0,21.0,0.0,,6.7,SSW,26.0,13:27,14.8,52.0,7,WSW,9,1024.6,20.0,41.0,7,S,7,1021.9
2021-05-30,11.6,21.2,0.0,,7.4,W,22.0,10:21,16.9,55.0,6,SW,7,1023.8,20.5,47.0,7,SSW,6,1021.7
2021-05-31,12.1,21.5,0.0,,7.9,SSW,20.0,09:49,17.5,61.0,5,SW,6,1024.4,20.6,55.0,5,S,6,1021.2
2021-06-1,11.1,23.9,0.0,,8.4,WSW,19.0,10:19,16.0,73.0,1,SW,2,1025.0,22.8,43.0,5,W,4,1021.6
2021-06-2,12.7,22.8,0.0,,6.2,SSW,13.0,06:10,17.4,75.0,6,SW,2,1023.2,21.6,54.0,7,NE,4,1019.4
2021-06-3,14.9,21.9,0.0,,1.3,W,15.0,23:28,18.8,74.0,7, ,Calm,1018.4,17.4,81.0,8, ,Calm,1013.7
2021-06-4,12.0,22.0,4.4,,10.0,W,33.0,12:34,18.6,61.0,1,WSW,7,1014.0,21.9,43.0,2,WSW,9,1011.5
2021-06-5,11.6,22.5,0.0,,10.0,SW,24.0,09:01,16.8,56.0,0,WSW,9,1019.8,21.9,34.0,1,SSW,7,1018.5
2021-06-6,9.5,21.7,0.0,,10.0,WSW,15.0,09:56,14.2,67.0,1,SW,6,1024.4,21.0,43.0,1,SSW,6,1021.0
2021-06-7,9.8,22.3,0.0,,9.9,SSW,15.0,08:38,14.1,68.0,5,WSW,6,1025.0,20.7,52.0,1,ENE,7,1021.5
2021-06-8,10.5,21.1,0.0,,3.9,ENE,17.0,14:50,15.1,79.0,5, ,Calm,1020.4,19.9,66.0,7,ENE,7,1014.6
2021-06-9,14.2,18.2,1.4,,4.9,W,52.0,13:18,14.7,72.0,7,W,13,1011.0,17.4,36.0,2,W,19,1009.6
2021-06-10,9.5,19.3,0.0,,9.9,NW,28.0,13:04,13.7,44.0,1,NNW,4,1014.7,18.5,30.0,1,NNW,9,1010.2
2021-06-11,7.3,19.6,0.0,,8.6,WNW,24.0,10:14,15.3,50.0,7,W,7,1017.7,19.0,45.0,7,NW,4,1015.9
2021-06-12,7.6,21.5,0.0,,9.8,WNW,24.0,12:08,13.7,67.0,1,SW,4,1021.5,21.0,44.0,1,W,9,1017.3
2021-06-13,6.5,22.2,,,9.8,,,,16.0,57.0,6, ,Calm,1019.7,21.9,36.0,1,W,7,1015.0
2021-06-14,8.4,23.6,0.0,,8.8,SSW,15.0,08:12,12.7,70.0,4,WSW,7,1017.2,22.0,39.0,1,NE,6,1014.3
2021-06-15,11.7,21.9,0.0,,4.7,WSW,24.0,09:25,16.0,69.0,7,SW,7,1017.9,20.8,62.0,5,SSW,6,1014.7
2021-06-16,11.0,25.1,14.0,,6.9,N,19.0,20:57,12.5,99.0,8,SW,4,1019.9,21.8,59.0,6,NNE,7,1015.7
2021-06-17,12.3,23.4,0.2,,9.8,W,44.0,14:47,20.8,61.0,1,WNW,9,1015.2,22.7,29.0,0,WNW,20,1011.5
2021-06-18,8.2,21.3,0.0,,9.8,W,46.0,14:36,16.9,46.0,6,W,6,1014.1,20.4,33.0,2,W,22,1010.0
2021-06-19,11.7,19.4,0.0,,9.8,W,39.0,11:48,14.8,54.0,1,WSW,9,1014.6,18.3,44.0,1,W,17,1012.2
2021-06-20,11.1,22.8,0.0,,8.8,WSW,22.0,01:13,16.0,58.0,1,WSW,7,1017.5,22.6,43.0,5,S,7,1016.3
2021-06-21,10.5,22.7,0.0,,9.5,WSW,19.0,09:42,15.9,62.0,0,SW,7,1022.5,22.6,41.0,1,SSW,4,1020.2
2021-06-22,11.2,21.8,0.0,,8.8,E,30.0,13:12,16.5,67.0,1,SSW,6,1028.4,20.0,52.0,2,ESE,9,1025.8
2021-06-23,13.1,22.7,0.2,,5.6,NE,19.0,12:46,16.7,78.0,7,SSW,6,1028.6,20.6,60.0,7,ENE,7,1024.3
2021-06-24,15.1,22.8,0.8,,4.3,NNE,19.0,16:48,17.8,83.0,8,SSW,2,1023.3,21.6,62.0,8,NNE,4,1019.3
2021-06-25,16.4,19.7,1.4,,0.0,W,17.0,22:18,18.0,88.0,8,SW,4,1020.5,19.3,85.0,8,W,6,1018.8
2021-06-26,16.0,17.5,2.2,,0.0,W,30.0,12:34,16.2,75.0,8,SW,7,1021.7,17.4,62.0,8,WSW,7,1020.1
2021-06-27,10.7,21.7,0.0,,8.3,SE,22.0,13:40,11.6,70.0,5,SW,7,1025.7,20.3,44.0,1,ESE,7,1023.2
2021-06-28,9.4,21.8,0.0,,8.6,SE,26.0,14:59,13.9,66.0,1,SW,7,1027.7,20.5,45.0,3,SE,11,1024.9
2021-06-29,12.2,21.4,0.0,,7.0,ESE,28.0,12:20,16.5,75.0,2,SW,6,1028.8,20.4,56.0,3,SE,13,1026.2
2021-06-30,13.1,21.1,1.8,,6.2,E,19.0,15:48,15.5,88.0,8, ,Calm,1028.3,19.1,76.0,3,S,2,1024.7
2021-07-1,11.9,20.5,7.0,,2.8,NNE,20.0,14:25,15.5,84.0,5,WSW,6,1025.0,18.6,83.0,7,NNE,2,1021.4
2021-07-2,15.0,20.9,7.0,,2.7,WNW,33.0,13:00,17.1,95.0,7, ,Calm,1020.9,18.6,85.0,7, ,Calm,1018.0
2021-07-3,16.4,17.8,17.8,,0.0,E,17.0,11:43,16.6,98.0,8,ENE,6,1018.2,17.6,93.0,8,SW,4,1016.1
2021-07-4,13.9,23.5,2.8,,8.2,WSW,17.0,01:10,17.4,75.0,1,SW,7,1019.5,22.6,49.0,5,W,7,1017.2
2021-07-5,10.4,19.8,0.0,,7.6,W,26.0,14:35,13.7,56.0,7,SW,7,1021.0,18.5,33.0,6,W,9,1017.0
2021-07-6,10.2,20.9,0.0,,6.6,SW,17.0,10:37,12.4,60.0,7,SW,6,1020.8,20.1,47.0,5,SSW,2,1018.4
2021-07-7,8.0,22.0,0.0,,9.8,SW,17.0,09:16,12.9,75.0,1,SW,6,1024.0,21.3,38.0,1,W,4,1021.4
2021-07-8,10.7,19.8,0.0,,3.6,WSW,15.0,10:20,14.6,65.0,7,WSW,6,1024.3,19.3,63.0,7,NE,4,1020.0
2021-07-9,12.8,22.7,10.0,,3.0,W,26.0,20:15,15.4,97.0,8, ,Calm,1015.8,22.3,62.0,3,WSW,7,1010.4
2021-07-10,12.4,20.2,1.4,,9.8,W,44.0,11:47,14.4,58.0,1,W,17,1016.1,19.6,34.0,1,W,20,1014.2
2021-07-11,10.6,22.4,0.2,,9.3,S,28.0,12:27,16.2,58.0,1,SW,9,1022.0,21.7,44.0,1,SSW,7,1019.7
2021-07-12,10.7,20.7,0.0,,7.5,E,19.0,15:44,14.8,67.0,5,SW,7,1023.6,18.3,60.0,7,E,7,1020.4
2021-07-13,10.5,22.9,0.0,,7.8,N,13.0,15:41,15.4,72.0,1,SW,6,1022.6,19.8,60.0,3,ENE,6,1018.7
2021-07-14,12.5,22.6,0.0,,4.9,NNE,31.0,15:08,15.2,82.0,7,WSW,2,1021.3,21.0,57.0,6,NNE,11,1016.1
2021-07-15,14.4,24.6,0.0,,4.8,NNE,20.0,02:56,16.7,82.0,7, ,Calm,1015.1,23.6,62.0,4,NE,2,1009.7
2021-07-16,16.7,26.1,0.2,,4.7,W,46.0,14:51,23.6,63.0,6,NW,11,1005.9,20.0,60.0,7,WSW,24,1004.9
2021-07-17,14.4,21.1,0.6,,9.9,W,54.0,13:37,16.8,36.0,1,W,17,1009.6,20.8,33.0,1,W,19,1005.9
2021-07-18,10.1,20.2,0.0,,9.6,W,30.0,08:54,14.9,40.0,1,W,17,1015.8,20.0,32.0,2,W,9,1014.2
2021-07-19,8.8,22.3,0.0,,9.3,WNW,22.0,13:33,12.8,67.0,4,WSW,2,1019.7,21.5,38.0,1,NNW,6,1015.2
2021-07-20,6.0,19.7,0.0,,10.2,W,41.0,12:41,15.8,48.0,1,W,9,1015.6,19.5,30.0,1,W,13,1010.5
2021-07-21,12.5,17.4,0.0,,9.5,W,48.0,12:03,13.5,53.0,1,W,15,1013.6,17.1,36.0,3,WSW,13,1011.6
2021-07-22,7.3,20.4,0.0,,9.8,WSW,20.0,10:11,12.6,54.0,1,SW,9,1019.6,19.6,41.0,1,NE,6,1015.8
2021-07-23,9.0,20.7,0.0,,1.7,WSW,17.0,06:37,14.1,72.0,7,SSW,4,1016.7,16.6,78.0,8,N,4,1010.6
2021-07-24,13.1,22.1,4.2,,9.8,W,44.0,11:46,19.1,68.0,1,W,6,1010.0,21.5,38.0,1,WNW,17,1007.9
2021-07-25,14.0,21.1,0.0,,10.1,WNW,59.0,10:40,17.4,38.0,1,W,19,1013.1,20.8,28.0,1,W,20,1011.9
2021-07-26,7.0,22.1,0.0,,8.9,W,22.0,12:42,14.4,44.0,7,WSW,7,1021.8,21.3,27.0,7,SW,6,1018.9
2021-07-27,6.2,23.1,0.0,,9.6,NNE,20.0,16:44,13.8,58.0,1,W,4,1022.9,21.7,52.0,1,NNE,6,1019.1
2021-07-28,10.2,24.7,0.0,,9.4,NNW,30.0,12:11,15.4,73.0,1,SSW,2,1019.6,24.1,48.0,1,NNE,6,1013.5
2021-07-29,14.9,25.7,0.0,,8.4,WSW,37.0,14:56,20.7,67.0,4,ENE,2,1013.0,24.8,30.0,1,W,19,1011.3
2021-07-30,9.1,21.9,0.0,,10.2,NE,19.0,15:22,14.7,52.0,1,SW,6,1022.2,20.8,41.0,2,NE,9,1019.6
2021-07-31,9.0,22.4,0.0,,9.9,ENE,20.0,13:23,14.9,69.0,1,SW,2,1022.1,21.2,53.0,1,NNE,7,1017.1
2021-08-1,10.3,25.8,0.0,,9.9,,,,18.5,69.0,1, ,Calm,1017.5,24.7,58.0,0,NE,6,1012.4
